,ABCC11,ACTA2,ACTG2,ADAM9,ADGRE5,ADH1B,ADIPOQ,AGR3,AIF1,AKR1C1,AKR1C3,ALDH1A3,ANGPT2,ANKRD28,ANKRD29,ANKRD30A,APOBEC3A,APOBEC3B,APOC1,AQP1,AQP3,AR,AVPR1A,BACE2,BANK1,BASP1,C1QA,C1QC,C2orf42,C5orf46,C6orf132,C15orf48,CAV1,CAVIN2,CCDC6,CCDC80,CCL5,CCL8,CCND1,CCPG1,CCR7,CD3E,CD3G,CD4,CD8A,CD9,CD14,CD19,CD27,CD68,CD69,CD79A,CD79B,CD80,CD83,CD86,CD93,CD163,CD247,CD274,CDC42EP1,CDH1,CEACAM6,CEACAM8,CENPF,CLEC9A,CLEC14A,CLECL1,CLIC6,CPA3,CRISPLD2,CTH,CTLA4,CTSG,CTTN,CX3CR1,CXCL5,CXCL12,CXCL16,CXCR4,CYTIP,DAPK3,DMKN,DNAAF1,DNTTIP1,DPT,DSC2,DSP,DST,DUSP2,DUSP5,EGFL7,EGFR,EIF4EBP1,ENAH,EPCAM,ERBB2,ERN1,ESM1,ESR1,FAM49A,FAM107B,FASN,FBLN1,FCER1A,FCER1G,FCGR3A,FGL2,FLNB,FOXA1,FOXC2,FOXP3,FSTL3,GATA3,GJB2,GLIPR1,GNLY,GPR183,GZMA,GZMK,HAVCR2,HMGA1,HOOK2,HOXD8,HOXD9,HPX,IGF1,IGSF6,IL2RA,IL2RG,IL3RA,IL7R,ITGAM,ITGAX,ITM2C,JUP,KARS,KDR,KIT,KLF5,KLRB1,KLRC1,KLRD1,KLRF1,KRT5,KRT6B,KRT7,KRT8,KRT14,KRT23,LAG3,LARS,LDHB,LGALSL,LILRA4,LPL,LPXN,LRRC15,LTB,LUM,LY86,LYPD3,LYZ,MAP3K8,MDM2,MKI67,MLPH,MMP1,MMP2,MMP12,MMRN2,MNDA,MRC1,MS4A1,MUC6,MYBPC1,MYH11,MYLK,MYO5B,MZB1,NARS,NCAM1,NDUFA4L2,NKG7,NOSTRIN,OCIAD2,OPRPN,OXTR,PCLAF,PDCD1,PDCD1LG2,PDE4A,PDGFRA,PDGFRB,PDK4,PECAM1,PELI1,PGR,PIGR,PIM1,PLD4,POSTN,PPARG,PRDM1,PRF1,PTGDS,PTN,PTPRC,PTRHD1,QARS,RAB30,RAMP2,RAPGEF3,RHOH,RORC,RTKN2,RUNX1,S100A4,S100A8,S100A14,SCD,SCGB2A1,SDC4,SEC11C,SEC24A,SELL,SERHL2,SERPINA3,SERPINB9,SFRP1,SFRP4,SH3YL1,SLAMF1,SLAMF7,SLC5A6,SLC25A37,SMAP2,SMS,SNAI1,SOX17,SOX18,SPIB,SQLE,SRPK1,SSTR2,STC1,SVIL,TAC1,TACSTD2,TCEAL7,TCF4,TCF7,TCIM,TCL1A,TENT5C,TFAP2A,THAP2,TIFA,TIGIT,TIMP4,TMEM147,TNFRSF17,TOMM7,TOP2A,TPD52,TPSAB1,TRAC,TRAF4,TRAPPC3,TRIB1,TUBA4A,TUBB2B,UCP1,USP53,VOPP1,VWF,WARS,ZEB1,ZEB2,ZNF562
81421,0.018539904,0.3831635,0.1635546,0.1816022,0.27584764,0.21506181,0.0,0.036932092,0.2047083,0.03372228,0.0,0.090601444,0.12884687,0.0449516,0.12238411,0.0,0.07137492,0.081818454,0.06406924,0.25571993,0.0041962746,0.07245801,0.0,0.2645906,0.013516473,0.22980164,0.14136742,0.13460927,0.046101883,0.0,0.010278906,0.0,0.16920073,0.0,0.115500785,0.8482296,0.5849238,0.0098726535,0.019404132,0.23045073,0.05516255,0.7210347,0.29613146,0.5302733,0.4264411,0.14676617,0.1745451,0.0,0.06303177,0.35205466,0.23250504,0.0,0.0,0.026441503,0.0,0.027733276,0.08896772,0.24361084,0.29139683,0.0,0.0,0.09251038,0.08503382,0.0,0.0,0.0,0.0056135356,0.16204046,0.0,0.08921041,0.21052408,0.0,0.15117745,0.0,0.2944486,0.0,0.0,0.83652604,0.10397345,0.48809314,0.17326656,0.1316878,0.0,0.0,0.04193343,0.085940614,0.03690743,0.032644574,0.13439414,0.11681735,0.04273606,0.02326789,0.113086954,0.07266117,0.25606847,0.08009541,0.20539485,0.20244251,0.0,0.0,0.022848332,0.39483592,0.03365423,0.42187196,0.037709054,0.31928727,0.19279884,0.18333459,0.1713977,0.020333005,0.0,0.076605596,0.16615692,0.07041258,0.024984462,0.25839663,0.1487457,0.16949686,0.39694944,0.0002754569,0.117356494,0.20626698,0.0,0.04345984,0.14296396,0.0,0.13180593,0.10580776,0.11209559,0.3716031,0.0,0.5220821,0.095028184,0.01623614,0.24702695,0.12451201,0.1222287,0.0,0.0,0.020148918,0.20555289,0.02709027,0.12292059,0.02150379,0.0,0.0,0.038753044,0.23194575,0.0,0.09013581,0.0,0.17070812,0.4082167,0.015578717,0.043207873,0.0,0.23286562,0.05646528,0.012335205,0.93146414,0.0,0.05247959,0.49001056,0.10634313,0.30474663,0.025397588,0.04225696,0.0,0.70875037,0.0,0.075207785,0.0,0.28456864,0.08012009,0.047810823,0.017792761,0.0,0.09002703,0.06456663,0.051030513,0.2323724,0.10219288,0.0,0.27783284,0.11673116,0.08644104,0.0,0.0,0.0,0.0,0.103987135,0.015379647,0.23077755,0.14200586,0.12930612,0.240852,0.046370804,0.0,0.0,0.15513615,0.09323608,0.56183213,0.074928366,0.0,0.23362723,0.45689127,0.0,1.0642555,0.03713378,0.07436807,0.06103129,0.07773656,0.06326993,0.08783807,0.0,0.07590251,0.31096599,0.29449588,0.011246771,0.059885837,0.120094016,0.04859709,0.06138534,0.09294092,0.16637316,0.06807201,0.11279869,0.0,0.16204004,0.018164158,0.73740834,0.109403215,0.13718534,0.11216533,0.091166586,0.0066043497,0.20709622,0.1718615,0.045401484,0.0,0.069627345,0.0007530213,0.07113203,0.16433102,0.0,0.0,0.08045858,0.0,0.024558503,0.0,0.15141785,0.24733372,0.2324311,0.0,0.11706927,0.0,0.046227273,0.034094777,0.22217213,0.0,0.100499764,0.0,0.6277164,0.060517646,0.124025844,0.0,0.74058515,0.053203743,0.13949402,0.04694184,0.09551915,0.034471653,0.0,0.21332243,0.16550921,0.19425999,0.03304101,0.0944876,0.41776744,0.13591272
81441,0.086275496,0.7990709,0.14654322,0.3306866,0.12405713,0.31054708,0.0,0.1071378,0.103903584,0.15811157,0.0,0.15377156,0.17403151,0.109445564,0.21285222,0.026352352,0.004878169,0.036441665,0.05717727,0.6616586,0.0,0.13846333,0.0,0.36949357,0.0,0.3578809,0.041051168,0.044325057,0.05589912,0.0,0.0011086584,0.0,0.4518217,0.0,0.21264039,1.1753104,0.0,0.0,0.14500809,0.30992088,0.0,0.0,0.0,0.17669494,0.0,0.24306695,0.058773685,0.0,0.0,0.23386037,0.0,0.0,0.0,0.106849216,0.0,0.011509189,0.3614591,0.120966196,0.0,0.0,0.0,0.16669786,0.05958406,0.0,0.0,0.0,0.18054293,0.09386305,0.0,0.05281772,0.50186294,0.0,0.0,0.0,0.6812447,0.00036635398,0.0,1.1141664,0.07157085,0.012345976,0.0,0.14178896,0.0,0.0,0.06157539,0.11283558,0.040002003,0.069926925,0.46268782,0.0,0.08746167,0.16575025,0.21946625,0.07442839,0.45192835,0.13560346,0.40952978,0.115328506,0.0,0.0,0.025960697,0.235665,0.05570215,0.6524402,0.054540273,0.19904576,0.11512579,0.10401044,0.4260524,0.022728523,0.0,0.0,0.26180378,0.0,0.09120248,0.13371482,0.0,0.017354978,0.0,0.0,0.05139199,0.12464943,0.067137115,0.16828808,0.1963975,0.0,0.13981214,0.044467423,0.015106223,0.025829542,0.027471572,0.0,0.06259256,0.0,0.12554197,0.22899249,0.13883524,0.04026978,0.016994253,0.01299487,0.018260857,0.0,0.0,0.0,0.0,0.004955993,0.1520503,0.31875572,0.0,0.05856951,0.0,0.19472037,0.28772426,0.10333383,0.023626149,0.0070437193,0.08855486,0.19885115,0.0,1.2890997,0.0,0.12030882,0.22158165,0.16808464,0.46081182,0.093607865,0.1271696,0.082237296,1.1167762,0.0,0.22714172,0.0,0.18423319,0.0,0.05606691,0.0,0.017723212,0.4221675,0.053901166,0.0,0.24117754,0.085326515,0.003066981,0.0,0.18548058,0.021786893,0.0,0.0,0.0,0.0,0.04685275,0.033036556,0.42338553,0.5468883,0.20966032,0.5370857,0.107612215,0.06555718,0.0,0.08189547,0.051017076,0.96725655,0.15126002,0.0,0.0,0.45826626,0.0,0.06659617,0.057820853,0.16820614,0.11225487,0.2112298,0.19378172,0.0,0.0,0.055196833,0.53285474,0.19237934,0.060596395,0.040608972,0.09671091,0.05175007,0.14539534,0.10830351,0.21082757,0.0,0.23279296,0.0,0.1574782,0.1516191,0.90437716,0.16344106,0.0,0.0,0.12290819,0.084082626,0.08944886,0.16619042,0.09084103,0.0,0.1666271,0.0024529265,0.07779529,0.13575298,0.0,0.0,0.34798786,0.0,0.16289723,0.0,0.41963026,0.029072685,0.48515302,0.0,0.025000364,0.0,0.03906035,0.0,0.0,0.0,0.15036473,0.014276797,0.59688276,0.06767249,0.1075153,0.0,0.045426603,0.10862942,0.21892093,0.112590455,0.08495933,0.03511202,0.0,0.29541546,0.18638225,0.50959533,0.19308713,0.34131154,0.4934063,0.17741516
81478,0.0767807,0.6073432,0.130839,0.24921063,0.119076125,0.22130536,0.0,0.080683686,0.11558851,0.10341382,0.0,0.12265581,0.1262206,0.0667811,0.16222544,0.027520347,0.04097713,0.043922137,0.04336299,0.44231415,0.0,0.109870054,0.0,0.26915795,0.0,0.24420956,0.058647823,0.050464835,0.04837028,0.0,0.0,0.0,0.302061,0.0,0.14808701,0.88113004,0.04667716,0.0,0.09927578,0.22933526,0.0,0.034250766,0.0,0.22844218,0.0,0.19251692,0.07869883,0.0,0.0,0.22819243,0.0073819757,0.0,0.0,0.099363126,0.0,0.01939326,0.21922456,0.13790245,0.007803929,0.0,0.0,0.1373693,0.057950903,0.0,0.0,0.0,0.10695713,0.083050944,0.0,0.06726864,0.3402253,0.0,0.0,0.0,0.4513913,0.021580448,0.0,0.8674912,0.07151615,0.0687777,0.0,0.11813823,0.0,0.0,0.045530505,0.080366306,0.03599976,0.05697317,0.3873404,0.0018321753,0.057483613,0.09334848,0.16278793,0.06669744,0.31934306,0.08557172,0.28315964,0.11787727,0.0,0.0,0.019006094,0.18792747,0.043776628,0.482152,0.055923034,0.2065836,0.13941197,0.14457175,0.2666731,0.028405264,0.0,0.0037382436,0.19366552,0.0,0.018593404,0.13065195,0.0,0.030074125,0.0,0.0,0.059462007,0.11383716,0.040249154,0.09681455,0.1536289,0.0,0.12498989,0.06706734,0.028521368,0.038660433,0.00909307,0.013792015,0.06601081,0.005576018,0.13371794,0.1682126,0.09470638,0.0,0.0,0.018484622,0.02498792,0.0,0.0,0.0,0.0,0.004684025,0.103393055,0.23561843,0.0,0.06265413,0.0,0.15542626,0.2405591,0.08457825,0.04207585,0.002667451,0.09021441,0.11603,0.0,0.97106946,0.0,0.093502216,0.29206082,0.12983476,0.33876273,0.08444532,0.092222326,0.028255451,0.78574955,0.0,0.13111508,0.0,0.17200224,0.0,0.060265083,0.002065769,0.05944732,0.32187152,0.044624202,0.0,0.20108497,0.059688594,0.029286433,0.007980922,0.124068044,0.028323967,0.0,0.0,0.0,0.0,0.049899142,0.019336542,0.30923405,0.3438604,0.16341482,0.34649196,0.08430361,0.032413453,0.0,0.06449924,0.0728571,0.62464494,0.10869191,0.0,0.029061124,0.40916657,0.0,0.18619342,0.040875524,0.09939229,0.07619599,0.124801554,0.13647059,0.0,0.0,0.04812869,0.39405236,0.16728535,0.02989749,0.03039366,0.102165,0.07681511,0.10421451,0.089655936,0.16517039,0.0,0.15966609,0.0,0.11587775,0.1489625,0.71671283,0.12099707,0.0,0.0,0.09428051,0.056685258,0.07736004,0.13770899,0.066861704,0.0,0.116721205,0.0131227225,0.05951656,0.11657391,0.0,0.0,0.22718048,0.0,0.14293985,0.0,0.26680934,0.021906037,0.33589908,0.0,0.036115713,0.0,0.02164057,0.0,0.0,0.0,0.115918055,0.0060698623,0.47039995,0.0731526,0.07852769,0.0,0.07127618,0.089332305,0.1664236,0.07939575,0.05522074,0.022736704,0.0,0.25117645,0.12894665,0.29800424,0.099550106,0.21198063,0.4110107,0.14728361
81482,0.06163147,0.28955013,0.06992795,0.19686592,0.09191804,0.20230685,0.0,0.15802649,0.11843894,0.08720337,0.0,0.12385394,0.030708013,0.05980226,0.04935589,0.0,0.058526702,0.051003594,0.062747024,0.07429033,0.0,0.11094449,0.0,0.16776788,0.0,0.2663417,0.06669978,0.056972444,0.04074807,0.0,0.0,0.0,0.09862647,0.010393652,0.10666454,0.974441,0.019241571,0.0,0.041078802,0.19097796,0.0,0.0,0.0,0.21597047,0.0,0.16762601,0.10482202,0.0,0.0,0.24692416,0.017690549,0.0,0.0,0.13960296,0.008027566,0.050530292,0.0,0.1624621,0.0,0.0,0.036044996,0.14188416,0.02284099,0.0,0.0,0.0,0.0,0.06984349,0.0,0.076192565,0.3432033,0.0,0.017976899,0.0,0.40189108,0.05341233,0.0,0.9276008,0.07498544,0.05021236,0.0,0.091297984,0.0,0.0,0.02934577,0.09165645,0.033116784,0.0,0.25679538,0.0,0.050186183,0.0,0.16780323,0.07527545,0.20589562,0.059712626,0.2283502,0.12834428,0.0,0.0,0.017554378,0.14098102,0.022829747,0.6097084,0.0666884,0.20623346,0.16405773,0.16771643,0.1008029,0.016673854,0.0,0.02276021,0.17447779,0.0,0.0,0.13359809,0.0,0.05003635,0.0,0.0,0.053325266,0.115787424,0.019274754,0.04811661,0.048764233,0.0,0.1458954,0.085455894,0.039231922,0.034438636,0.0,0.0,0.06562471,0.025893737,0.13134627,0.15104762,0.079951584,0.0,0.018426923,0.03515629,0.0057901205,0.0,0.0,0.0,0.0,0.0,0.02630261,0.17106019,0.0,0.05180427,0.0,0.12390383,0.19643345,0.07543705,0.059085507,0.0,0.098842725,0.098637216,0.0,1.0364766,0.0,0.09050336,0.2929997,0.11147654,0.30746546,0.0845462,0.074018136,0.038032867,0.9392605,0.0,0.0,0.0012833596,0.18903044,0.0,0.06654542,0.0,0.0,0.09141382,0.024127971,0.0,0.17148872,0.052630853,0.0,0.0,0.0070480197,0.005280131,0.0,0.0,0.0,0.0,0.039801903,0.016894136,0.3713984,0.37263164,0.13312909,0.0770727,0.07224346,0.01693254,0.0,0.05886841,0.10116166,0.5912119,0.05714667,0.0,0.0,0.5464336,0.0,0.16631933,0.036110412,0.080930285,0.07587649,0.0002991736,0.06284282,0.0,0.0,0.047146942,0.35608718,0.16480632,0.013386631,0.012233378,0.09542169,0.10351628,0.121041596,0.08644599,0.15729462,0.0,0.10039027,0.0,0.1240917,0.25104874,0.8188872,0.10287928,0.0,0.026725097,0.076107614,0.06017669,0.07258395,0.12826395,0.03447884,0.0,0.06494056,0.034656752,0.043567985,0.093042634,0.0,0.0,0.18425009,0.0,0.08090366,0.0,0.23214097,0.0,0.21879123,0.016865576,0.050465405,0.0,0.016802935,0.0,0.0,0.0,0.10584867,0.0,0.4170766,0.08208581,0.051033795,0.0,0.048809897,0.082790725,0.1445329,0.06543374,0.045024186,0.016432667,0.0,0.2568362,0.10162073,0.013897577,0.07405915,0.16913001,0.36752772,0.118954636
81489,0.0,0.2290455,0.1493128,0.11116214,0.25369897,0.20225349,0.0,0.017379686,0.1250742,0.0076651336,0.040915612,0.053617794,0.11104291,0.02910695,0.08216417,0.0,0.07092512,0.07019376,0.046771254,0.055896472,0.027653372,0.056797385,0.0,0.24435656,0.055021215,0.17359029,0.096271865,0.0756067,0.058673095,0.0,0.014243747,0.0,0.06771635,0.063909896,0.061157595,0.69584924,0.61485076,0.0,0.0,0.1678926,0.060867082,0.7913498,0.3361735,0.46822977,0.46851882,0.08568319,0.13248444,0.0,0.059776332,0.28557253,0.2855184,0.0,0.0,0.011707193,0.0,0.0,0.0,0.1973455,0.32400104,0.0,0.0,0.044366557,0.095311455,0.0,0.0,0.0,0.0,0.17341575,0.0,0.095470406,0.09706125,0.0,0.14333847,0.0,0.15919356,0.0,0.0,0.58371985,0.07163008,0.538501,0.180907,0.12707347,0.0,0.0,0.0141132055,0.046288684,0.00088646414,0.0,0.0,0.118815914,0.0,0.0,0.06636695,0.075180076,0.19854158,0.031837337,0.11260503,0.1822687,0.0,0.0,0.0,0.39163193,0.035843924,0.29532713,0.013140668,0.23240562,0.1798262,0.07204884,0.062476736,0.007817303,0.0,0.077407025,0.14902397,0.057516288,0.038681038,0.21493088,0.15877156,0.14589643,0.43587628,0.024568224,0.063871264,0.19183432,0.0,0.0,0.11579899,0.0,0.096145935,0.024148608,0.12485378,0.3574346,0.0,0.6118888,0.07478403,0.0,0.18572526,0.08866979,0.09084957,0.0,0.0,0.020865757,0.23285055,0.057017613,0.17043577,0.015301171,0.0,0.0,0.0,0.18414636,0.0,0.08957278,0.0,0.1260366,0.3925901,0.0,0.011223227,0.0,0.21144724,0.01866543,0.03551655,0.7731192,0.0,0.019619038,0.41684794,0.05102489,0.19082828,0.0,0.026503146,0.0,0.5350105,0.0,0.015438226,0.0,0.22308016,0.1541997,0.044875838,0.054059274,0.0,0.0,0.05597886,0.022215325,0.18138114,0.119196914,0.0,0.3031532,0.12519604,0.10044046,0.0,0.0,0.0,0.0,0.11309469,0.0,0.15036114,0.0,0.07962085,0.07314267,0.0,0.0,0.0,0.15079437,0.08081693,0.5342084,0.032908835,0.0,0.25761053,0.2908886,0.0,1.1102154,0.008746862,0.013896453,0.02117253,0.012666223,0.022358421,0.11589153,0.0,0.08389429,0.19430356,0.26298147,0.0,0.061608285,0.13019107,0.03113893,0.019623255,0.04780193,0.12674892,0.0570714,0.06717456,0.0,0.11410012,0.0,0.6545242,0.09238889,0.13976772,0.058618095,0.080695935,0.0,0.17062198,0.13462317,0.023294909,0.0,0.033730496,0.0,0.058519315,0.14383975,0.0,0.0,0.0,0.0,0.0,0.0,0.010813094,0.30396247,0.09214334,0.0,0.105237745,0.0,0.038500037,0.010814684,0.24068265,0.0,0.062684275,0.0,0.5160083,0.04130934,0.089042835,0.0,0.7654826,0.036578994,0.074953765,0.0,0.06452435,0.033323597,0.0,0.18207864,0.09695872,0.07896997,0.0,0.0038047552,0.2664953,0.08886433
81511,0.18042001,0.7614891,0.18181323,0.3202447,0.14051528,0.19359063,0.0,0.07503944,0.16719273,0.12891188,0.0,0.13868798,0.1322522,0.072499834,0.17713538,0.19796851,0.044090863,0.047834475,0.035741717,0.5109984,0.0,0.14569323,0.0,0.2852442,0.0,0.25043508,0.09818899,0.09895036,0.04599135,0.0,0.011581287,0.0,0.3199663,0.0,0.19718657,0.87032455,0.059068847,0.009414655,0.16121261,0.2672055,0.0,0.039725043,0.004526341,0.29403588,0.0,0.250259,0.121980965,0.0,0.0,0.2803541,0.024368132,0.0,0.0,0.07677121,0.004864794,0.032870624,0.2462441,0.19320576,0.016010795,0.0,0.0,0.22103839,0.07929056,0.0,0.0,0.0,0.11863718,0.06913961,0.0,0.073791884,0.3438333,0.0,0.004668835,0.0,0.50299907,0.020546053,0.0,0.90704775,0.093897425,0.10711999,0.010533327,0.10836299,0.0,0.0,0.063666336,0.08382032,0.08170727,0.13203056,0.5133282,0.020325257,0.06564327,0.08783998,0.19714883,0.058921587,0.3865874,0.17733239,0.4240156,0.1437255,0.0,0.0,0.03027221,0.23235813,0.1025455,0.4732693,0.053628474,0.27409437,0.15836607,0.19501469,0.3472147,0.12234211,0.0,0.005321162,0.20359826,0.0436037,0.024163464,0.1668068,0.0,0.045675416,0.0,0.0,0.092829004,0.14685312,0.056344844,0.102505796,0.16062616,0.0,0.14058018,0.098232344,0.03266976,0.057013284,0.0010045826,0.015647912,0.086612575,0.038899485,0.1550195,0.21582155,0.10935891,0.0,0.0,0.0193165,0.037322596,0.0,0.0,0.0,0.049026854,0.020646658,0.27448335,0.32759997,0.0,0.09601535,0.0,0.20092507,0.2741614,0.08006995,0.02390072,0.0,0.10588389,0.111318134,0.0,0.9666811,0.0,0.13174799,0.33427265,0.1463217,0.40398392,0.07302127,0.17524584,0.008778626,0.76780176,0.0,0.14911593,0.012899595,0.2166202,0.0,0.067635104,0.028258776,0.17424303,0.46143118,0.0763712,0.0,0.25160804,0.01643438,0.009987533,0.021830281,0.13843839,0.038579773,0.0,0.0,0.0,0.0,0.06040287,0.029751351,0.31851324,0.36065045,0.1762714,0.390663,0.10064846,0.05667013,0.0,0.06775477,0.06545477,0.6322109,0.12778835,0.0,0.038650777,0.38387856,0.0,0.24587636,0.048140462,0.131351,0.09284445,0.13350359,0.13374218,0.0,0.0,0.048601676,0.51735985,0.17574263,0.047712423,0.05220592,0.16685331,0.07986013,0.13547671,0.11779062,0.1853622,0.0,0.31698045,0.05344666,0.12682699,0.236182,0.6513665,0.1506875,0.0,0.0015650064,0.12124039,0.05593369,0.1076584,0.17124833,0.06696824,0.0,0.11310476,0.01627748,0.07743723,0.14026232,0.0,0.0019519568,0.2537832,0.0,0.30050823,0.0,0.2830872,0.045591697,0.38755283,0.0,0.05027873,0.03910304,0.025915926,0.019281382,0.0,0.0,0.12967768,0.0097127035,0.5635478,0.08429702,0.17682421,0.0,0.086312495,0.121271014,0.19620354,0.10330134,0.07069552,0.03237198,0.0,0.2865994,0.15803583,0.30882654,0.12580337,0.22359149,0.4726739,0.18056224
81530,0.0,0.2057015,0.16449437,0.2105211,0.17345169,0.0,0.0,0.033771884,0.157998,0.0,0.030190825,0.09038232,0.11482346,0.0252827,0.052929025,0.0,0.09981092,0.05206541,0.05282342,0.0,0.0,0.09038544,0.0,0.28856316,0.09990811,0.24909262,0.10480936,0.119247235,0.074617706,0.0,0.013801058,0.0,0.05057032,0.112370305,0.09625213,0.8143002,0.111052535,0.0,0.0,0.17106092,0.0,0.31063637,0.10036605,0.8559653,0.119877316,0.09465778,0.22435136,0.0,0.0,0.45654583,0.115197234,0.01597085,0.0,0.05846079,0.0,0.04835871,0.0,0.37272096,0.06286403,0.0,0.0,0.088260114,0.0935435,0.0,0.0,0.0,0.0,0.24944685,0.0,0.1568093,0.09037066,0.0,0.054481804,0.0,0.1724172,0.0,0.0,0.55540127,0.08436147,0.4165902,0.101559676,0.099377625,0.0,0.0,0.054852106,0.0,0.019563152,0.0,0.0,0.0,0.17357679,0.0,0.009905162,0.12540276,0.16699418,0.0,0.1575094,0.5308911,0.0,0.0,0.0,0.32468078,0.0,0.2587219,0.081669606,0.5129532,0.15133607,0.102113046,0.23207073,0.06513782,0.0,0.041721437,0.11588702,0.0,0.03469011,0.33757058,0.012034035,0.27439532,0.10458342,0.0,0.099211626,0.21857367,0.0,0.0,0.075683914,0.0,0.0067674997,0.008221102,0.074049786,0.19059025,0.21692438,0.1594934,0.113376275,0.044385053,0.41702405,0.13267832,0.07590349,0.0,0.0,0.0,0.119040065,0.0,0.030522322,0.0,0.0,0.045919638,0.0,0.25426847,0.0,0.14078236,0.0,0.19132105,0.32166466,0.03124137,0.39505187,0.0,0.28167534,0.0,0.039455175,0.7992118,0.0,0.0,0.32140517,0.109131746,0.23448978,0.009168984,0.063234024,0.0,0.56825465,0.0,0.0,0.0,0.39214805,0.087446176,0.081515215,0.119855426,0.0,0.0,0.0,0.10000928,0.22984031,0.14974637,0.0,0.09870174,0.051378,0.11168776,0.0,0.0,0.0,0.0,0.08404359,0.0,0.1399184,0.0,0.11843183,0.15432063,0.0067158225,0.0,0.0,0.07530252,0.36132565,0.660092,0.0,0.0,0.0720922,0.5220944,0.0,0.7903157,0.04845488,0.022706652,0.029525092,0.0,0.041121148,0.043797087,0.0,0.04544167,0.28496847,0.15897083,0.0,0.0,0.10846714,0.19651139,0.030585945,0.06291353,0.15735358,0.118339874,0.11299457,0.0,0.08684453,0.0,0.7096291,0.0966864,0.05451436,0.22373691,0.044001784,0.0,0.15318495,0.15817665,0.0,0.0,0.10269221,0.26203424,0.0661419,0.117375255,0.0,0.014452397,0.0,0.0,0.0,0.0,0.21366243,0.1280729,0.007764861,0.31699133,0.13003878,0.0,0.0,0.0,0.13078128,0.0,0.08640583,0.0,0.3948519,0.04894078,0.09698943,0.0,0.26898617,0.2123452,0.109648325,0.032804828,0.0,0.0,0.0,0.1288539,0.13096045,0.008531932,0.0,0.02377196,0.5984004,0.11074638
81531,0.0,0.31536362,0.14554183,0.15169327,0.2473102,0.24806564,0.0,0.046241164,0.13939486,0.028920988,0.009382921,0.06600598,0.12259751,0.035132755,0.09895618,0.0,0.06629634,0.063099526,0.04834598,0.15752831,0.011477041,0.06175973,0.0,0.26372877,0.035600584,0.1911736,0.11220115,0.09598464,0.054162264,0.0,0.010898644,0.0,0.13221388,0.0474852,0.07830646,0.8487267,0.52529424,0.002206087,0.0,0.19584587,0.03168291,0.6660321,0.2829619,0.4296566,0.3743863,0.1169856,0.14929028,0.0,0.052604653,0.29885474,0.23409747,0.0,0.0,0.024396252,0.0,0.004988937,0.022933051,0.2220243,0.28861162,0.0,0.0,0.06410858,0.09126108,0.0,0.0,0.0,0.0,0.16526346,0.0,0.10059571,0.15760432,0.0,0.13729386,0.0,0.23679535,0.0,0.0,0.736993,0.078680485,0.4632852,0.15546232,0.13161938,0.0,0.0,0.022396183,0.06871592,0.011108798,0.009273863,0.033164598,0.10261438,0.0075048446,0.013680637,0.09383774,0.07315002,0.22970195,0.045438815,0.14075549,0.1739655,0.0,0.0,0.0,0.35998344,0.028228749,0.39190587,0.026430005,0.26354295,0.18493608,0.09077852,0.10913992,0.0,0.0,0.07777103,0.16152512,0.044944014,0.040355746,0.22209191,0.1402262,0.13989289,0.3778889,0.0063508274,0.075288,0.17346123,0.0,0.020372724,0.13106267,0.0,0.11566763,0.03673302,0.115366735,0.31058627,0.0,0.49907008,0.08074973,0.0,0.18085709,0.10627282,0.106469326,0.0,0.0,0.026197523,0.2006479,0.034764264,0.14018653,0.015396485,0.0,0.0,0.0,0.20235269,0.0,0.0906195,0.0,0.13280478,0.3803973,0.0099528255,0.020715786,0.0,0.19233444,0.042869307,0.019142007,0.88551915,0.0,0.030538399,0.3342906,0.06989708,0.22709242,0.004641965,0.035943747,0.0,0.67807597,0.0,0.04922731,0.0,0.27952552,0.113932155,0.048276346,0.033883303,0.0,0.02907387,0.055340923,0.030419622,0.19177902,0.12201704,0.0,0.27085757,0.12641333,0.08888203,0.0,0.0,0.0,0.0,0.10537317,0.0063620927,0.20356174,0.06790721,0.11660452,0.15242644,0.016596008,0.0,0.0,0.13629805,0.08599033,0.577131,0.050685264,0.0,0.23781104,0.33911753,0.0,0.99154675,0.024774296,0.03774152,0.035296302,0.05544851,0.04618441,0.08920195,0.0,0.08126781,0.24408193,0.2562254,0.0,0.060175356,0.1195091,0.03949305,0.040897664,0.055260565,0.13735071,0.041961003,0.0673695,0.0,0.1169223,0.0,0.77554345,0.09846931,0.122688584,0.041868098,0.080664925,0.0,0.16475046,0.14686964,0.032468807,0.0,0.06164057,0.0,0.0559524,0.1394211,0.0,0.0,0.016199982,0.0,0.0,0.0,0.08602317,0.24904437,0.15298977,0.0,0.10468563,0.0,0.040031295,0.012574625,0.21599832,0.0,0.07807975,0.0,0.5425734,0.034649782,0.08845579,0.0,0.658238,0.04443192,0.097155415,0.011449501,0.06666917,0.035159312,0.0,0.20188642,0.10824994,0.14310537,0.0,0.054182965,0.3227999,0.09993193
